ID,ARTICULO,COD. PROV,COSTO,$ VENTA1,$ VENTA 2,MARCA,ITEM,Items,Stock,PROVEEDOR,NRO DE CLIENTE
39019,"VALVULA DE PASO FF 3/4""",,0.0,0.0,0.0,SIN ASIGNAR,FUSION,FUSION,0.0,AAA VARIOS,3714
39020,"SOBREPASO FF 1""",055000673,2707.102,3519.0,3871.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39021,"SOBREPASO FF 3/4""",055000672,1847.221,2401.0,2642.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39022,"CUPLA FF 1 A 3/4""",055000413,1326.5520000000001,1725.0,1897.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39023,"LLAVE DE PASO FF 3/4""",055000652,9952.151,12938.0,14232.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39024,"TEE FF 1""",055000164,1161.7,1510.0,1661.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39025,"TEE FF 3/4""",055000163,785.008,1021.0,1123.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39026,"CUPLA FRM 1"" MANGUITO",055000394,4170.593,5422.0,5964.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39027,"CUPLA FF 1/2""",055000362,249.501,324.0,357.0,SIN ASIGNAR,FUSION,FUSION,-2.0,TUBONOR (PROVEEDOR),3706
39028,"CUPLA FRM 1/2"" MANGUITO",055000392,1665.719,2165.0,2382.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39029,"CUPLA FRM 3/4"" MANGUITO",055000393,2425.362,3153.0,3468.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39030,CUPLA FF 3/4 A 1/2,055000412,600.997,781.0,859.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39031,"CURVA 90§ FF 3/4""",055000103,1072.171,1394.0,1533.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39032,CODO FF 1/2,055000002,322.721,420.0,461.0,SIN ASIGNAR,FUSION,FUSION,-32.0,TUBONOR (PROVEEDOR),3706
39033,CODO FRM 1/2,055000021,1625.0910000000001,2113.0,2324.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39034,CUPLA FRM H 1/2 A 3/8 MANGUITO,055000421,1720.076,2236.0,2460.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39035,TEE FF 3/4 A 1/2,055000232,893.25,1161.0,1277.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39036,TEE FRMF 3/4 A 1/2,055000313,3009.1620000000003,3912.0,4303.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39037,CODO FF 3/4 A 1/2,055000052,697.955,907.0,998.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39038,"TEE FF 1/2""",055000164,1161.7,1510.0,1661.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39039,"SOBREPASO FF 1/2""",055000671,1477.782,1921.0,2113.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39040,CODO FRM 1 A 1/2,055000064,3911.625,5085.0,5594.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39041,CODO FRM 3/4 A 1/2,055000063,2772.84,3605.0,3965.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39042,BUJE FF 3/4 A 1/2,055000692,275.356,358.0,394.0,SIN ASIGNAR,FUSION,FUSION,-3.0,TUBONOR (PROVEEDOR),3706
39043,"LLAVE DE PASO FF 1/2""",055000651,9282.155,12067.0,13273.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39044,CODO FF 1 X 3/4,055000053,1161.451,1510.0,1661.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39045,TEE FRMF 1/2,055000181,2608.471,3391.0,3730.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39046,CODO F 1/2 ROSCA METALICA,055000021,1625.0910000000001,2113.0,2324.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39047,"FUSION VALVULA ESF. FF 1/2""",055000631,14452.306,18788.0,20667.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39048,POLIFUSION UNION DOBLE 40 MM,056019040,5410.492,7034.0,7737.0,SIN ASIGNAR,FUSION,FUSION,5.0,TUBONOR (PROVEEDOR),3706
39049,LLAVE ESF. P/EMB. FF 3/4,055000632,16233.226,21103.0,23214.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39050,CODO FF 45º 3/4,055000093,829.027,1078.0,1186.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39051,"CURVA 90§ FF 1/2""",055000102,759.035,987.0,1085.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39052,CUPLA FF 1/2 A 3/8,055000411,598.501,778.0,856.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39053,CODO FF 45º 1/2,055000092,656.308,853.0,939.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39054,CODO F ROSCA PLASTICA 1/2,055000011,610.282,793.0,873.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39055,CODO F ROSCA PLASTICA 3/4,055000012,980.505,1275.0,1402.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39056,POLIFUSION LLAVE DE PASO 25 MM,056019425,7681.207,9986.0,10984.0,AMANCO,POLIFUSION,POLIFUSION,15.0,TUBONOR (PROVEEDOR),3706
39057,ADAPTADOR BRIDA PVC 80/75,082000036,51589.563,67066.0,73773.0,SIN ASIGNAR,SIN ASIGNAR,SIN ASIGNAR,0.0,TUBONOR (PROVEEDOR),3706
39058,ADAPTADOR BRIDA PVC 150/160,082000038,98489.158,128036.0,140839.0,SIN ASIGNAR,SIN ASIGNAR,SIN ASIGNAR,0.0,TUBONOR (PROVEEDOR),3706
39059,ADAPTADOR BRIDA PVC 80/90,082000041,60969.479,79260.0,87186.0,SIN ASIGNAR,SIN ASIGNAR,SIN ASIGNAR,0.0,TUBONOR (PROVEEDOR),3706
39060,BUJE FF 1 A 3/4,055000693,347.13800000000003,451.0,496.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39061,POLIFUSION CODO 90º FF 25,056012025,334.521,435.0,478.0,AMANCO,POLIFUSION,POLIFUSION,26.0,TUBONOR (PROVEEDOR),3706
39062,POLIFUSION TEE 25 MM,056014025,485.117,631.0,694.0,AMANCO,POLIFUSION,POLIFUSION,21.0,TUBONOR (PROVEEDOR),3706
39063,POLIFUSION CODO 90º FRMH 25 X 1/2,056018225,2071.272,2693.0,2962.0,AMANCO,POLIFUSION,POLIFUSION,20.0,TUBONOR (PROVEEDOR),3706
39064,POLIFUSION CODO 90º FRMH 25 X 3/4,056012125,2185.617,2841.0,3125.0,AMANCO,POLIFUSION,POLIFUSION,24.0,TUBONOR (PROVEEDOR),3706
39065,POLIFUSION CUPLA FF 25 MM,056017025,255.225,332.0,365.0,AMANCO,POLIFUSION,POLIFUSION,53.0,TUBONOR (PROVEEDOR),3706
39066,POLIFUSION VALVULA ESF. C/ CAMPANA 25 MM,056019525,14067.421,18288.0,20116.0,AMANCO,POLIFUSION,POLIFUSION,16.0,TUBONOR (PROVEEDOR),3706
39067,"POLIFUSION CODO 90º FRMM 25 X 3/4""",056012325,2345.053,3049.0,3353.0,AMANCO,POLIFUSION,POLIFUSION,24.0,TUBONOR (PROVEEDOR),3706
39068,"POLIFUSION TUBO HEMBRA 63 X 2""",056017163,25328.920000000002,32928.0,36220.0,SIN ASIGNAR,POLIFUSION,POLIFUSION,1.0,TUBONOR (PROVEEDOR),3706
39069,POLIFUSION TUBO HEMBRA 25 X 1/2,056018102,2024.795,2632.0,2895.0,AMANCO,POLIFUSION,POLIFUSION,21.0,TUBONOR (PROVEEDOR),3706
39070,POLIFUSION TUBO MACHO 25 X 3/4,056017225,2333.089,3033.0,3336.0,AMANCO,POLIFUSION,POLIFUSION,3.0,TUBONOR (PROVEEDOR),3706
39071,CUPLA FRM 1/2 M-H,,0.0,0.0,0.0,SIN ASIGNAR,FUSION,FUSION,0.0,AAA VARIOS,3714
39073,POLIFUSION CODO 90º FF 20,056012020,210.035,273.0,300.0,AMANCO,POLIFUSION,POLIFUSION,97.0,TUBONOR (PROVEEDOR),3706
39074,POLIFUSION CUPLA FF 20 MM,056017020,161.93200000000002,211.0,232.0,AMANCO,POLIFUSION,POLIFUSION,201.0,TUBONOR (PROVEEDOR),3706
39075,POLIFUSION TEE 20 MM,056014020,273.311,355.0,391.0,AMANCO,POLIFUSION,POLIFUSION,254.0,TUBONOR (PROVEEDOR),3706
39076,"POLIFUSION CUPLA  FRMH 20 X 3/8""",056018101,1353.989,1760.0,1936.0,AMANCO,POLIFUSION,POLIFUSION,58.0,TUBONOR (PROVEEDOR),3706
39077,POLIFUSION TUBO MACHO 20 X 1/2,056017220,1597.223,2076.0,2284.0,AMANCO,POLIFUSION,POLIFUSION,40.0,TUBONOR (PROVEEDOR),3706
39078,"POLIFUSION CODO 90º FRMM 32 X 1""",056012132,3912.598,5086.0,5595.0,AMANCO,POLIFUSION,POLIFUSION,16.0,TUBONOR (PROVEEDOR),3706
39079,POLIFUSION CODO 90º FF 32,056012032,509.038,662.0,728.0,AMANCO,POLIFUSION,POLIFUSION,5.0,TUBONOR (PROVEEDOR),3706
39080,POLIFUSION TEE 32 MM,056014032,766.543,997.0,1096.0,AMANCO,POLIFUSION,POLIFUSION,6.0,TUBONOR (PROVEEDOR),3706
39081,POLIFUSION CUPLA FF 32 MM,056017032,358.396,466.0,513.0,AMANCO,POLIFUSION,POLIFUSION,20.0,TUBONOR (PROVEEDOR),3706
39082,"FUSION CUPLA HEMBRA 2""",055000397,41282.792,53668.0,59034.0,AMANCO,POLIFUSION,POLIFUSION,1.0,TUBONOR (PROVEEDOR),3706
39083,POLIFUSION UNION DOBLE 32 MM,056019032,3217.61,4183.0,4601.0,AMANCO,POLIFUSION,POLIFUSION,6.0,TUBONOR (PROVEEDOR),3706
39084,POLIFUSION VALVULA ESF. C/ MANIJA 32 MM,056019632,8690.214,11297.0,12427.0,AMANCO,POLIFUSION,POLIFUSION,7.0,TUBONOR (PROVEEDOR),3706
39085,UNION DOBLE FF 1/2,055000492,2318.59,3014.0,3316.0,SIN ASIGNAR,FUSION,FUSION,-2.0,TUBONOR (PROVEEDOR),3706
39086,"LLAVE DE PASO FF 1""",055000653,11546.329,15010.0,16511.0,SIN ASIGNAR,FUSION,FUSION,-1.0,TUBONOR (PROVEEDOR),3706
39088,POLIFUSION CAÑO 20,056011120,3399.823,4420.0,4862.0,AMANCO,POLIFUSION,POLIFUSION,24.0,TUBONOR (PROVEEDOR),3706
39089,POLIFUSION TUBO HEMBRA 20 X 1/2,056017120,1371.428,1783.0,1961.0,AMANCO,POLIFUSION,POLIFUSION,138.0,TUBONOR (PROVEEDOR),3706
39091,BUJE FF 1/2 A 3/8,055000691,275.323,358.0,394.0,SIN ASIGNAR,FUSION,FUSION,-1.0,TUBONOR (PROVEEDOR),3706
39092,COVERTHOR H3 1/2,008000140,1184.771,1540.0,1694.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39093,COVERTHOR H3 3/4,008000141,1300.913,1691.0,1860.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39094,LLAVE ESF. P/EMB. FF 1/2,055000631,14452.306,18788.0,20667.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39095,POLIFUSION CAÑO 32,056011132,8572.314,11144.0,12258.0,AMANCO,POLIFUSION,POLIFUSION,12.0,TUBONOR (PROVEEDOR),3706
39096,POLIFUSION CAÑO 25,056011125,5031.454,6541.0,7195.0,AMANCO,POLIFUSION,POLIFUSION,36.0,TUBONOR (PROVEEDOR),3706
39097,"GALV CUPLA RED 4 X 3""",27.20.46.20,50597.711,65777.0,72355.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,3.0,GUIDOLI - FLORIO S.R.L.,3617
39099,POLIFUSION BUJE RED MH 25 X 20 MM,056023001,364.584,474.0,521.0,AMANCO,POLIFUSION,POLIFUSION,147.0,TUBONOR (PROVEEDOR),3706
39100,POLIFUSION CAÑO 63.,056011163,29873.121,38835.0,42719.0,SIN ASIGNAR,POLIFUSION,POLIFUSION,0.0,TUBONOR (PROVEEDOR),3706
39101,POLIFUSION CURVA 90º 32 MM,056012732,1647.241,2141.0,2356.0,AMANCO,POLIFUSION,POLIFUSION,6.0,TUBONOR (PROVEEDOR),3706
39102,POLIFUSION LLAVE DE PASO 20 MM,056019420,7207.374,9370.0,10307.0,AMANCO,POLIFUSION,POLIFUSION,-7.0,TUBONOR (PROVEEDOR),3706
39103,UNION DOBLE FF 3/4,055000493,2707.657,3520.0,3872.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39105,POLIFUSION CURVA 90º 20MM,056012720,877.359,1141.0,1255.0,AMANCO,POLIFUSION,POLIFUSION,76.0,TUBONOR (PROVEEDOR),3706
39106,POLIFUSION TUBO HEMBRA 20 X 3/8,056018101,1353.989,1760.0,1936.0,AMANCO,POLIFUSION,POLIFUSION,10.0,TUBONOR (PROVEEDOR),3706
39108,POLIFUSION UNION DOBLE 25 MM,056019025,1849.586,2404.0,2645.0,AMANCO,POLIFUSION,POLIFUSION,8.0,TUBONOR (PROVEEDOR),3706
39109,"FUSION CODO 2""",055000007,5662.64,7361.0,8098.0,AMANCO,POLIFUSION,POLIFUSION,21.0,TUBONOR (PROVEEDOR),3706
39110,POLIFUSION CODO 90º FRMH 20 X 1/2,056012120,1432.057,1862.0,2048.0,AMANCO,POLIFUSION,POLIFUSION,88.0,TUBONOR (PROVEEDOR),3706
39111,POLIFUSION BUJE RED. MH 50 X 40 MM,056023007,2101.498,2732.0,3005.0,SIN ASIGNAR,POLIFUSION,POLIFUSION,4.0,TUBONOR (PROVEEDOR),3706
39112,POLIFUSION TEE RED. FRMH 25 X 1/2 X 25,056016003,2384.838,3100.0,3410.0,AMANCO,POLIFUSION,POLIFUSION,18.0,TUBONOR (PROVEEDOR),3706
39113,POLIFUSION TAPA HEMBRA 25 MM,056022025,301.551,392.0,431.0,AMANCO,POLIFUSION,POLIFUSION,29.0,TUBONOR (PROVEEDOR),3706
39114,POLIFUSION CODO 45º FF 25,056012625,585.2570000000001,761.0,837.0,AMANCO,POLIFUSION,POLIFUSION,21.0,TUBONOR (PROVEEDOR),3706
39115,POLIFUSION CODO 45º FF 20,056012620,467.077,607.0,668.0,AMANCO,POLIFUSION,POLIFUSION,392.0,TUBONOR (PROVEEDOR),3706
39116,POLIFUSION UNION DOBLE 20 MM.,056019020,1360.549,1769.0,1946.0,AMANCO,POLIFUSION,POLIFUSION,55.0,TUBONOR (PROVEEDOR),3706
39117,POLIFUSION CUPLA REDUCCION FF 25 X 20 MM,056018001,841.37,1094.0,1203.0,AMANCO,POLIFUSION,POLIFUSION,76.0,TUBONOR (PROVEEDOR),3706
39118,POLIFUSION SOBREPASO 20 MM,056021020,1286.185,1672.0,1839.0,AMANCO,POLIFUSION,POLIFUSION,10.0,TUBONOR (PROVEEDOR),3706
39119,POLIFUSION TAPA HEMBRA 20 MM,056022020,199.588,259.0,285.0,AMANCO,POLIFUSION,POLIFUSION,141.0,TUBONOR (PROVEEDOR),3706
39120,POLIFUSION TEE RED. FRMH 32 X 3/4,056014134,4333.78,5634.0,6197.0,AMANCO,POLIFUSION,POLIFUSION,56.0,TUBONOR (PROVEEDOR),3706
39121,POLIFUSION BOQUILLA 20 MM,056024020,4095.7670000000003,5324.0,5857.0,AMANCO,POLIFUSION,POLIFUSION,2.0,TUBONOR (PROVEEDOR),3706
39122,POLIFUSION BOQUILLA 25 MM,056024025,4938.678,6420.0,7062.0,AMANCO,POLIFUSION,POLIFUSION,1.0,TUBONOR (PROVEEDOR),3706
39123,TOOL SHOP TERMOFUSORA C/BOQ. 800 W,TFH800,56161.14,71726.0,78898.0,GAMMA,BLUE,BLUE,1.0,TOOL - SHOP S.R.L.,5337
39124,POLIFUSION SOBREPASO 25 MM,056021025,1740.952,2263.0,2490.0,AMANCO,POLIFUSION,POLIFUSION,4.0,TUBONOR (PROVEEDOR),3706
39125,POLIFUSION BOQUILLA 63 MM,056024063,34248.085,51372.0,56509.0,AMANCO,POLIFUSION,POLIFUSION,1.0,TUBONOR (PROVEEDOR),3706
39126,BOQUILLA FUSION 1/2,041000121,5234.054,6804.0,7485.0,SIN ASIGNAR,FUSION,FUSION,-1.0,TUBONOR (PROVEEDOR),3706
39127,BOQUILLA FUSION  3/4,041000122,6249.745,8125.0,8937.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39128,BOQUILLA FUSION  1,041000123,9574.891,12447.0,13692.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39129,POLIFUSION CUPLA 63 X 40,056023009,6672.521,8674.0,9542.0,AMANCO,POLIFUSION,POLIFUSION,111.0,TUBONOR (PROVEEDOR),3706
39130,CUPLA 3/4 A 1/2 INCERTO MET,055000441,3514.194,4568.0,5025.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39131,CUPLA 11/4 A 1 FF,055000414,2179.527,2833.0,3117.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39132,LLAVE DE PASO 11/4 FF,,0.0,0.0,0.0,SIN ASIGNAR,FUSION,FUSION,0.0,AAA VARIOS,3714
39133,POLIFUSION BOQUILLA 40 MM,056024040,14894.050000000001,19362.0,21298.0,AMANCO,POLIFUSION,POLIFUSION,1.0,TUBONOR (PROVEEDOR),3706
39134,POLIFUSION TEE RED. FRMH 20 X 1/2 X 20,056014120,2154.051,2800.0,3080.0,AMANCO,POLIFUSION,POLIFUSION,216.0,TUBONOR (PROVEEDOR),3706
39135,POLIFUSION CUPLA FF 40 MM,056017040,930.1800000000001,1209.0,1330.0,AMANCO,POLIFUSION,POLIFUSION,14.0,TUBONOR (PROVEEDOR),3706
39136,POLIFUSION BUJE RED. MM 40 X 25 MM,056023011,1154.564,1501.0,1651.0,AMANCO,POLIFUSION,POLIFUSION,34.0,TUBONOR (PROVEEDOR),3706
39137,POLIFUSION TEE RED 25 X 20 MM,056015001,468.259,609.0,670.0,AMANCO,POLIFUSION,POLIFUSION,17.0,TUBONOR (PROVEEDOR),3706
39138,POLIFUSION CAÑO 50,056011150,19007.386,24710.0,27181.0,AMANCO,POLIFUSION,POLIFUSION,2.0,TUBONOR (PROVEEDOR),3706
39139,POLIFUSION TUBO HEMBRA 25 X 3/4,056017125,2279.706,2964.0,3260.0,AMANCO,POLIFUSION,POLIFUSION,20.0,TUBONOR (PROVEEDOR),3706
39140,POLIFUSION TUBO HEMBRA 40 X 1 1/4,056017240,13074.253,16997.0,18696.0,AMANCO,POLIFUSION,POLIFUSION,8.0,TUBONOR (PROVEEDOR),3706
39141,POLIFUSION TUBO HEMBRA 50 X 1 1/2,056017250,15434.68,20065.0,22072.0,AMANCO,POLIFUSION,POLIFUSION,15.0,TUBONOR (PROVEEDOR),3706
39142,POLIFUSION CUPLA FF 50 MM,056017050,1555.353,2022.0,2224.0,AMANCO,POLIFUSION,POLIFUSION,2.01,TUBONOR (PROVEEDOR),3706
39143,POLIFUSION TEE 50 MM,056014050,3203.601,4165.0,4581.0,AMANCO,POLIFUSION,POLIFUSION,0.0,TUBONOR (PROVEEDOR),3706
39144,POLIFUSION CODO 90º FF 50,056012050,2225.369,2893.0,3182.0,AMANCO,POLIFUSION,POLIFUSION,7.0,TUBONOR (PROVEEDOR),3706
39145,POLIFUSION BUJE RED. MH 50 X 32  MM,056023005,2166.7200000000003,2817.0,3098.0,AMANCO,POLIFUSION,POLIFUSION,28.0,TUBONOR (PROVEEDOR),3706
39146,POLIFUSION BUJE RED MH 32 X 25 MM,056023003,543.727,707.0,778.0,AMANCO,POLIFUSION,POLIFUSION,19.0,TUBONOR (PROVEEDOR),3706
39147,POLIFUSION BOQUILLA 50 MM,056024050,19600.896,25481.0,28029.0,AMANCO,POLIFUSION,POLIFUSION,-8.0,TUBONOR (PROVEEDOR),3706
39148,"POLIFISION TUBO FRMMH 50 X11/2""",056017150,18998.147,24698.0,27167.0,AMANCO,POLIFUSION,POLIFUSION,10.0,TUBONOR (PROVEEDOR),3706
39149,POLIFUSION TUBO MACHO 50 X 1 1/2,056017250,15434.68,20065.0,22072.0,AMANCO,POLIFUSION,POLIFUSION,0.0,TUBONOR (PROVEEDOR),3706
39150,"FUSION CUPLA 2""",055000367,7931.006,10310.0,11341.0,AMANCO,POLIFUSION,POLIFUSION,0.0,TUBONOR (PROVEEDOR),3706
39151,POLIFUSION VALVULA ESF. C/ CAMPANA 20 MM,056019520,12660.187,16458.0,18104.0,AMANCO,POLIFUSION,POLIFUSION,65.0,TUBONOR (PROVEEDOR),3706
39152,POLIFUSION VALVULA ESF. C/ MANIJA 25 MM,056020225,11767.316,15298.0,16827.0,AMANCO,POLIFUSION,POLIFUSION,-16.0,TUBONOR (PROVEEDOR),3706
39153,POLIFUSION BUJE RED MH 32 X 20 MM,056023002,496.068,645.0,709.0,AMANCO,POLIFUSION,POLIFUSION,22.0,TUBONOR (PROVEEDOR),3706
39154,POLIFUSION TAPA HEMBRA 32 MM,056022032,414.87600000000003,539.0,593.0,AMANCO,POLIFUSION,POLIFUSION,38.0,TUBONOR (PROVEEDOR),3706
39155,TEE 1 1/4 X 1 FF,,0.0,0.0,0.0,ACINDAR,FUSION,FUSION,0.0,AAA VARIOS,3714
39156,"CODO 3/4 X 1/2 FUS, ROS. PLASTICA",33.11.33.43,1039.209,1559.0,1715.0,SIN ASIGNAR,FUSION,FUSION,0.0,GUIDOLI - FLORIO S.R.L.,3617
39157,"CUPLA FF 11/2""",055000366,2359.094,3067.0,3374.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39158,"CODO FF 11/2""",055000006,3350.021,4355.0,4791.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39159,"PPM TEE 11/2""  A 1""",,0.0,0.0,0.0,SIN ASIGNAR,PPM ACCESORIOS,PPM ACCESORIOS,0.0,AAA VARIOS,3714
39160,"CODO FF 11/2"" A 1""",055000055,5157.861,6705.0,7376.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39161,"TEE FF 11/2""",055000166,4638.029,6029.0,6632.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39162,"TEE FF 11/2"" A 1/2""",,0.0,0.0,0.0,SIN ASIGNAR,FUSION,FUSION,0.0,AAA VARIOS,3714
39163,"CUPLA FF 11/2"" A 1""",055000415,3455.7870000000003,4493.0,4942.0,SIN ASIGNAR,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
39165,POLIFUSION CODO 45° FF MH 20,056012696,484.398,630.0,693.0,AMANCO,POLIFUSION,POLIFUSION,74.0,TUBONOR (PROVEEDOR),3706
39166,POLIFUSION CODO 90º FF MH 25,056012097,432.087,562.0,618.0,AMANCO,POLIFUSION,POLIFUSION,50.0,TUBONOR (PROVEEDOR),3706
39167,POLIFUSION CODO 45º FF 32,056012632,881.567,1146.0,1261.0,AMANCO,POLIFUSION,POLIFUSION,19.0,TUBONOR (PROVEEDOR),3706
39168,POLIFUSION CODO 90º FF 40,056012040,1187.476,1544.0,1698.0,AMANCO,POLIFUSION,POLIFUSION,3.0,TUBONOR (PROVEEDOR),3706
39169,POLIFUSION CODO 90º FF MH 20,056012096,319.99,416.0,458.0,AMANCO,POLIFUSION,POLIFUSION,128.0,TUBONOR (PROVEEDOR),3706
39170,POLIFUSION TUBO MACHO 20 X 3/4,056017221,2325.189,3023.0,3325.0,AMANCO,POLIFUSION,POLIFUSION,51.0,TUBONOR (PROVEEDOR),3706
39171,POLIFUSION TEE RED. FRMH 32 X 1/2,056014132,5002.293,6503.0,7153.0,AMANCO,POLIFUSION,POLIFUSION,4.0,TUBONOR (PROVEEDOR),3706
39172,POLIFUSION TEE RED FF 32 X 20MM,056015002,940.942,1223.0,1346.0,AMANCO,POLIFUSION,POLIFUSION,10.0,TUBONOR (PROVEEDOR),3706
39173,POLIFUSION TEE RED FF 32 X 25 MM,056015003,871.4,1133.0,1246.0,AMANCO,POLIFUSION,POLIFUSION,52.0,TUBONOR (PROVEEDOR),3706
39174,POLIFUSION TEE RED LATERAL FF 25 X 20 X 20 MM,056015020,701.0070000000001,911.0,1002.0,AMANCO,POLIFUSION,POLIFUSION,143.0,TUBONOR (PROVEEDOR),3706
39175,POLIFUSION TEE RED LATERAL FF 32 X 20X 20 MM,056015032,1411.73,1835.0,2019.0,AMANCO,POLIFUSION,POLIFUSION,-2.0,TUBONOR (PROVEEDOR),3706
39176,POLIFUSION TEE FF 63 X 50 MM,056015016,8744.561,11368.0,12505.0,AMANCO,POLIFUSION,POLIFUSION,1.0,TUBONOR (PROVEEDOR),3706
39177,POLIFUSION VALVULA ESF. C/ MANIJA 40 MM,056020240,34452.266,44788.0,49267.0,AMANCO,POLIFUSION,POLIFUSION,12.0,TUBONOR (PROVEEDOR),3706
39178,POLIFUSION UNION DOBLE MIXTA FRMH 20 X 1/2,056019320,5466.194,7106.0,7817.0,AMANCO,POLIFUSION,POLIFUSION,26.0,TUBONOR (PROVEEDOR),3706
39179,POLIFUSION UNION DOBLE MIXTA FRM 25 X 34,056019325,9723.513,12641.0,13905.0,AMANCO,POLIFUSION,POLIFUSION,10.0,TUBONOR (PROVEEDOR),3706
39181,POLIFUSION VALVULA ESF. C/ MANIJA 20 MM,056019620,3715.853,4831.0,5314.0,AMANCO,POLIFUSION,POLIFUSION,2.0,TUBONOR (PROVEEDOR),3706
39182,"POLIFUSION TUBO MACHO 32  X 3/4""",056017231,3519.245,4575.0,5033.0,AMANCO,POLIFUSION,POLIFUSION,16.0,TUBONOR (PROVEEDOR),3706
39183,POLIFUSION TEE RED. FRMH 25 X 3/4,056014125,2973.5190000000002,3866.0,4252.0,AMANCO,POLIFUSION,POLIFUSION,109.0,TUBONOR (PROVEEDOR),3706
39190,POLIFUSION TAPA HEMBRA 40 MM,056022040,1003.7470000000001,1305.0,1435.0,AMANCO,POLIFUSION,POLIFUSION,34.0,TUBONOR (PROVEEDOR),3706
40001,AWA RAMAL 90º X 110,062000125,4340.765,5643.0,6207.0,AWADUCT,AWADUCT,AWADUCT,-9.0,TUBONOR (PROVEEDOR),3706
40002,AWA RAMAL 45º X 110 X 63 HHC,062000141,4501.345,5852.0,6437.0,AWADUCT,AWADUCT,AWADUCT,8.0,TUBONOR (PROVEEDOR),3706
